Time,CPU Usage
42243.898875,24.6
42243.898887,23.5
42243.898904,24.8
42243.898958,24.8
42243.898969,24.7
42243.898989,24.7
42243.899000,24.8
42243.899015,25.0
42243.899058,24.2
42243.899073,0.1
42243.899174,0.1
42243.899202,0.1
42243.899213,0.1
42243.899242,0.1
42243.899254,0.1
42243.899265,0.1
42243.899331,0.1
42243.899408,0.1
42243.899419,0.1
42243.899546,18.6
42243.899673,24.5
42243.899801,24.9
42243.899830,25.0
42243.899914,24.8
42243.899948,0.1
42243.899960,0.4
42243.899985,0.1
42243.899996,0.1
42243.900008,0.4
42243.900098,12.1
42243.900109,24.8
42243.900155,24.7
42243.900166,20.8
42243.900287,23.9
42243.900298,24.2
42243.900310,24.4
42243.900337,24.6
42243.900349,24.3
42243.900476,24.9
42243.900488,24.7
42243.900499,24.5
42243.900536,24.7
42243.900548,8.3
42243.900574,0.1
42243.900586,0.1
42243.900603,0.3
42243.900633,0.2
42243.900645,0.1
42243.900662,0.1
42243.900673,0.1
42243.900685,11.8
42243.900700,24.9
42243.900711,24.8
42243.900822,24.9
42243.900832,24.9
42243.900857,24.9
42243.900868,24.8
42243.900880,24.8
42243.900909,24.7
42243.900920,24.5
42243.900932,24.4
42243.900943,24.7
42243.900978,24.9
42243.900989,24.7
42243.901033,24.9
42243.901044,24.7
42243.901092,24.9
42243.901108,24.7
42243.901141,24.5
42243.901152,17.0
42243.901218,0.1
42243.901230,0.1
42243.901278,0.1
42243.901290,5.0
42243.901301,24.9
42243.901334,24.6
42243.901345,24.7
42243.901368,24.9
42243.901397,24.6
42243.901409,24.7
42243.901420,25.0
42243.901432,25.0
42243.901559,24.9
42243.901658,24.9
42243.901719,24.5
42243.901764,19.0
42243.901824,0.1
42243.901951,10.8
42243.901997,24.8
42243.902125,24.9
42243.902252,24.5
42243.902365,24.4
42243.902427,0.1
42243.902515,3.3
42243.902526,24.1
42243.902539,25.1
42243.902633,24.7
42243.902703,24.9
42243.902714,24.7
42243.902736,24.8
42243.902747,24.6
42243.902761,24.7
42243.902772,24.8
42243.902795,24.9
42243.902807,24.9
42243.902934,24.9
42243.902946,24.9
42243.903021,7.3
42243.903032,0.1
42243.903054,0.1
42243.903065,0.3
42243.903079,0.1
42243.903102,0.1
42243.903114,15.7
42243.903125,24.9
42243.903139,24.9
42243.903150,24.8
42243.903174,24.9
42243.903291,24.9
42243.903327,24.9
42243.903338,24.9
42243.903350,24.9
42243.903374,24.5
42243.903385,25.0
42243.903503,24.9
42243.903514,24.8
42243.903526,24.7
42243.903564,24.2
42243.903581,17.6
42243.903684,0.1
42243.903811,19.0
42243.903883,24.8
42243.903927,24.8
42243.903938,24.0
42243.904065,23.8
42243.904176,24.4
42243.904248,3.1
42243.904376,0.1
42243.904422,0.1
42243.904449,0.0
